target_id,ra,dec
SSTSL2 J061142.05-061100.7,98.086751,5.071265
SSTSL2 J230111.69+615946.2,92.925224,-6.183541
SSTSL2 J194524.98-144858.8,345.298708,61.996167
SSTSL2 J163457.58+403028.3,296.354097,-14.816352
SSTSL2 J061211.51-060954.8,248.739938,40.50788
SSTSL2 J172610.05+153848.3,93.047971,-6.165229
SSTSL2 J183824.37+171045.6,261.541897,15.646751
SSTSL2 J202107.50+384846.4,279.60157,17.179359
SSTSL2 J023327.25+724656.8,305.281281,38.812912
SSTSL2 J031016.29-765808.7,38.363583,72.782461
SSTSL2 J141718.67+523442.3,47.567906,-76.969088
SSTSL2 J142930.71+323707.5,214.327819,52.578419
SSTSL2 J164138.25+410122.9,217.377998,32.618771
SSTSL2 J214718.23+474344.4,250.409385,41.023041
SSTSL2 J155450.88-024524.9,326.825977,47.729009
SSTSL2 J202435.14+383416.2,238.71203,-2.756931
SSTSL2 J023346.75-390125.9,306.146448,38.571174
SSTSL2 J032722.23+585140.6,38.444818,-39.02387
SSTSL2 J172039.18+585119.1,51.842625,58.861285
SSTSL2 J104537.14+570533.0,260.163256,58.855327
SSTSL2 J114955.41-583605.2,161.404763,57.092528
SSTSL2 J175552.48-223733.7,177.480888,-58.601462
SSTSL2 J174906.00-311909.8,268.968687,-22.626033
SSTSL2 J202425.74+390742.4,267.275001,-31.319403
SSTSL2 J094122.13-483721.1,306.107271,39.128463
SSTSL2 J205310.28+442148.5,145.342215,-48.622532
SSTSL2 J205218.39+442502.1,313.292848,44.363482
SSTSL2 J155830.64+544334.4,313.076634,44.417252
SSTSL2 J160514.05-203405.3,239.627687,54.726226
SSTSL2 J030639.59+585035.5,241.308579,-20.568159
SSTSL2 J043510.26+242859.4,46.664984,58.843213
SSTSL2 J100826.39+121426.5,68.792758,24.483186
SSTSL2 J050907.69-673505.2,152.109972,12.240711
SSTSL2 J022102.52-033542.8,77.282058,-67.584786
SSTSL2 J061155.17+204112.8,35.260502,-3.595246
SSTSL2 J122322.07-791108.6,92.979881,20.686904
SSTSL2 J181622.79-023412.3,185.84197,-79.185735
SSTSL2 J221558.14+592024.7,274.094999,-2.570091
SSTSL2 J042215.56+515238.0,333.992259,59.340207
SSTSL2 J223439.72+751144.6,65.564839,51.877237
SSTSL2 J075643.85-385857.5,338.665511,75.195748
SSTSL2 J165611.99-413523.2,119.182713,-38.982645
SSTSL2 J101802.52+385221.3,254.049987,-41.589786
SSTSL2 J025125.09+601732.9,154.510507,38.872593
SSTSL2 J143131.02+343046.6,42.854556,60.292495
SSTSL2 J060613.96-055827.1,217.879287,34.51295
SSTSL2 J223418.05-374330.2,91.558195,-5.974207
SSTSL2 J205242.82+441910.4,338.57523,-37.725081
SSTSL2 J112049.99+232631.8,313.17843,44.319562
SSTSL2 J201803.90+390113.6,170.20833,23.442174
SSTSL2 J182249.60-014056.9,304.516261,39.020445
SSTSL2 J075705.03-385209.7,275.706676,-1.682496
SSTSL2 J071741.99+373724.7,119.270977,-38.869374
SSTSL2 J160456.65+431854.4,109.424976,37.623555
SSTSL2 J222300.61+635143.5,241.236077,43.315133
SSTSL2 J221605.20+573017.5,335.752574,63.862085
SSTSL2 J105507.80+581023.5,334.021673,57.504889
SSTSL2 J061159.43+204135.6,163.782541,58.173219
SSTSL2 J053134.55+120631.2,92.997655,20.693237
SSTSL2 J053531.13+335904.9,82.893991,12.108674
SSTSL2 J175911.55-254933.4,83.879721,33.984706
SSTSL2 J060827.21-062411.9,269.798133,-25.825954
SSTSL2 J061129.11-060949.4,92.113413,-6.403326
SSTSL2 J070450.53-033533.4,92.871331,-6.163723
SSTSL2 J042939.92+231528.0,106.210579,-3.592627
SSTSL2 J121921.97-615414.7,67.416354,23.257797
SSTSL2 J160205.65-200504.5,184.841551,-61.904109
SSTSL2 J224413.22+610045.0,240.523558,-20.084589
SSTSL2 J205451.25+443229.0,341.055112,61.012511
SSTSL2 J203246.66+381209.9,313.713551,44.541412
SSTSL2 J172653.52-333431.9,308.194428,38.202761
SSTSL2 J171411.02+590358.2,261.723007,-33.575533
SSTSL2 J110300.96-601458.9,258.545921,59.066186
SSTSL2 J164943.98-433122.9,165.754033,-60.249699
SSTSL2 J060717.57-060152.0,252.433253,-43.523054
SSTSL2 J223842.17+570151.4,91.823244,-6.031128
SSTSL2 J042732.62+272221.8,339.675709,57.030963
SSTSL2 J230700.05+623055.5,66.885924,27.372739
SSTSL2 J071842.16+374333.4,346.750219,62.515437
SSTSL2 J002916.02-731433.1,109.675698,37.725958
SSTSL2 J223702.71+594835.7,7.31677,-73.242552
SSTSL2 J172314.54+591653.7,339.261297,59.809943
SSTSL2 J224527.47+002205.1,260.810596,59.281604
SSTSL2 J010246.53-715127.8,341.364468,0.368107
SSTSL2 J044244.30+293938.1,15.693879,-71.857733
SSTSL2 J154138.31-341612.2,70.684607,29.6606
SSTSL2 J201823.05+385816.2,235.409654,-34.270057
SSTSL2 J075649.81-390240.8,304.596046,38.971172
SSTSL2 J205357.52+435647.6,119.207543,-39.044677
SSTSL2 J133629.82+410825.5,313.489676,43.946558
SSTSL2 J104810.24+592601.4,204.124278,41.140431
SSTSL2 J204400.45+402359.2,162.042703,59.433723
SSTSL2 J202142.94+385207.3,311.001895,40.399796
SSTSL2 J022259.32+421554.2,305.428933,38.8687
SSTSL2 J202331.74+393730.5,35.747191,42.265076
SSTSL2 J201746.67+415131.1,305.882291,39.625139
SSTSL2 J161720.55+222447.5,304.4445,41.858645
SSTSL2 J105359.47+574110.3,244.335634,22.413217
SSTSL2 J175928.88-253513.9,163.497819,57.686197
SSTSL2 J202257.96+383920.2,163.497813,57.686203
SSTSL2 J202147.18+403233.1,269.870374,-25.587208
SSTSL2 J225121.09+623107.9,305.741523,38.655639
SSTSL2 J171253.70+595752.3,305.446587,40.54254
SSTSL2 J022551.17+000935.9,342.837896,62.518861
SSTSL2 J202239.09+390408.0,258.223772,59.964544
SSTSL2 J211156.32+472055.6,36.463221,0.16
SSTSL2 J201948.93+385705.7,305.662895,39.068912
SSTSL2 J183949.27+040126.7,317.984702,47.348787
SSTSL2 J020443.40+200956.5,304.953908,38.951605
SSTSL2 J141148.13-652551.5,279.955328,4.024093
SSTSL2 J202023.16+385442.5,31.180845,20.165707
SSTSL2 J164844.75+344245.2,212.950553,-65.430992
SSTSL2 J101625.77+391013.8,305.09651,38.911821
SSTSL2 J021843.72-044541.1,252.186484,34.712575
SSTSL2 J202445.55+391126.4,154.107383,39.170504
SSTSL2 J060941.35+204337.2,34.682183,-4.761435
SSTSL2 J025502.24+604017.5,306.189794,39.190672
SSTSL2 J143043.18+335820.1,92.422295,20.727006
SSTSL2 J103224.49+580247.8,43.759351,60.671545
SSTSL2 J183937.13+260217.0,217.679929,33.972277
SSTSL2 J025911.43+603140.2,158.102068,58.046631
SSTSL2 J182936.42-001547.4,279.904746,26.038063
SSTSL2 J052705.96+013540.7,44.797636,60.527837
SSTSL2 J021824.05-051223.2,277.401764,-0.26318
SSTSL2 J202142.91+412752.2,81.774873,1.594664
SSTSL2 J054632.56+204107.6,34.600223,-5.206465
SSTSL2 J174905.43-312417.0,305.428822,41.464526
SSTSL2 J050359.32-693431.2,86.635686,20.68546
SSTSL2 J154141.66+660755.0,267.272666,-31.404744
SSTSL2 J180029.17-245736.5,75.997178,-69.57535
SSTSL2 J122440.06+672559.5,235.423594,66.13195
SSTSL2 J181134.26-202725.5,270.12157,-24.960157
SSTSL2 J082413.08+710324.6,186.166918,67.433208
SSTSL2 J221503.18+590746.2,272.892766,-20.457109
SSTSL2 J013343.63+301638.4,126.054519,71.056851
SSTSL2 J205047.46+444351.8,333.763268,59.129514
SSTSL2 J070422.52-033834.3,23.431805,30.277346
SSTSL2 J191437.20+094410.1,312.697788,44.731082
SSTSL2 J004810.59+424335.2,106.093871,-3.642865
SSTSL2 J163730.38+403552.5,288.655013,9.736155
SSTSL2 J181547.43-034717.4,12.044157,42.72646
SSTSL2 J202354.18+380401.2,249.376609,40.597939
SSTSL2 J100045.54+023730.7,273.947636,-3.788175
SSTSL2 J160222.01-514407.8,305.975769,38.067006
SSTSL2 J060407.72-670718.3,150.189757,2.625212
SSTSL2 J171742.66+593551.4,240.59172,-51.735506
SSTSL2 J021946.78+571132.9,91.032169,-67.121778
SSTSL2 J161133.74-384644.4,259.427761,59.597615
SSTSL2 J183710.88-091251.8,34.944942,57.192492
SSTSL2 J222014.97+630604.8,242.890589,-38.779022
SSTSL2 J202319.29+380457.7,279.295371,-9.2144
SSTSL2 J202432.04+390330.5,335.062409,63.101334
SSTSL2 J201920.37+392827.2,305.830389,38.082708
SSTSL2 J021901.06+570341.2,306.133513,39.058482
SSTSL2 J163005.87-500032.5,304.834884,39.474247
SSTSL2 J174730.76+052243.6,34.754436,57.06147
SSTSL2 J084943.66-430550.4,247.524482,-50.009032
SSTSL2 J095831.29+015001.3,266.878173,5.378804
SSTSL2 J141352.15-652529.4,132.431938,-43.097339
SSTSL2 J202127.77+385050.8,149.630381,1.833718
SSTSL2 J201827.60+414425.7,213.46731,-65.424861
SSTSL2 J001404.64-231351.2,305.36573,38.847467
SSTSL2 J201725.09+415637.4,304.615037,41.740475
SSTSL2 J134443.02-625304.9,3.519336,-23.230899
SSTSL2 J171816.19-264310.6,304.354543,41.94373
SSTSL2 J023126.87+724242.9,206.17928,-62.884722
SSTSL2 J224406.28+590750.4,259.567461,-26.719618
SSTSL2 J110352.24-595013.4,37.861989,72.711934
SSTSL2 J083622.55-432809.4,341.026167,59.130673
SSTSL2 J143526.26+331024.7,165.967675,-59.83708
SSTSL2 J142845.83+331046.3,129.093995,-43.469284
SSTSL2 J202404.76+411928.5,218.85945,33.173541
SSTSL2 J174709.58+060038.0,217.190974,33.179552
SSTSL2 J154651.67-543456.7,306.019875,41.324589
SSTSL2 J073734.18+654219.7,266.789928,6.010565
SSTSL2 J060705.59-045305.7,236.71533,-54.582443
SSTSL2 J071752.50+374239.4,114.392441,65.705496
SSTSL2 J122248.29-791046.1,91.773305,-4.884944
SSTSL2 J034620.18+323333.7,109.468759,37.710959
SSTSL2 J193845.58+203411.5,185.701228,-79.179477
SSTSL2 J174746.19+052614.0,56.584109,32.559373
SSTSL2 J174106.97+685421.3,294.689952,20.569868
SSTSL2 J003718.44+402119.8,266.942473,5.43724
SSTSL2 J223335.60+605200.6,265.27905,68.905926
SSTSL2 J142501.40+331424.9,9.326864,40.355506
SSTSL2 J025336.15+603540.5,338.398362,60.866836
SSTSL2 J192850.05+184858.2,216.255838,33.240258
SSTSL2 J122108.91-801543.0,43.400642,60.5946
SSTSL2 J045520.35+303234.1,292.208581,18.816168
SSTSL2 J201921.66+390538.3,185.28714,-80.261972
SSTSL2 J124238.69-800202.8,73.834829,30.542819
SSTSL2 J102339.30+041340.4,304.840279,39.093986
SSTSL2 J202310.18+391800.7,190.661243,-80.034118
SSTSL2 J160258.53+544523.4,155.913783,4.227905
SSTSL2 J060625.80-054901.9,305.792442,39.300209
SSTSL2 J162934.55-495813.9,240.743912,54.756514
SSTSL2 J215912.32+582039.4,91.607525,-5.817197
SSTSL2 J124952.16-621734.3,247.39399,-49.970539
SSTSL2 J095858.76+015632.5,329.801359,58.3443
SSTSL2 J221735.77+001916.2,192.467345,-62.292884
SSTSL2 J204142.36+394544.6,149.744857,1.942385
SSTSL2 J211929.26+102702.3,334.399076,0.321178
SSTSL2 J054040.69-094715.7,310.426515,39.762399
SSTSL2 J051804.15-651700.4,319.87193,10.450663
SSTSL2 J170310.37-221129.3,85.169562,-9.787719
SSTSL2 J221038.97+572634.4,79.51733,-65.28347
SSTSL2 J230035.57+611730.3,255.793226,-22.191494
SSTSL2 J041503.98+282423.1,332.66239,57.442906
SSTSL2 J045841.01-693433.5,345.148214,61.291769
SSTSL2 J161544.96+545046.6,63.766592,28.40643
SSTSL2 J025425.67+604118.6,74.670915,-69.575975
SSTSL2 J022708.95-051406.9,243.937363,54.846293
SSTSL2 J202132.29+384431.8,43.60698,60.688516
SSTSL2 J194521.50+254736.3,36.787308,-5.235252
SSTSL2 J131819.14-623912.3,305.384583,38.742182
SSTSL2 J064134.29-510614.4,296.339605,25.793442
SSTSL2 J222354.94+634805.5,199.579784,-62.653421
SSTSL2 J202158.46+391719.2,100.39291,-51.104006
SSTSL2 J052723.76-723221.5,335.978948,63.801541
SSTSL2 J063150.43+045150.2,305.493597,39.28869
SSTSL2 J171359.02+594121.6,81.849013,-72.539321
SSTSL2 J203739.19+574159.4,97.96014,4.86395
SSTSL2 J201820.03+391927.3,258.495922,59.689357
SSTSL2 J202253.58+391446.4,309.413303,57.699858
SSTSL2 J023055.35+613241.8,304.583471,39.324256
SSTSL2 J202614.67+405121.6,305.72326,39.246236
SSTSL2 J044157.15+252005.6,37.730657,61.544948
SSTSL2 J193717.58+203558.8,306.561129,40.85601
SSTSL2 J025154.56+600826.6,70.488159,25.334916
SSTSL2 J025134.27+603546.9,294.323253,20.599688
SSTSL2 J204704.62+420710.6,42.977338,60.140725
SSTSL2 J032652.70+584124.2,42.892827,60.59638
SSTSL2 J221811.83+591234.4,311.769255,42.11962
SSTSL2 J061134.57+194502.2,51.719597,58.690083
SSTSL2 J060644.33-055426.7,334.549313,59.20958
SSTSL2 J160435.24+431957.6,92.894073,19.750636
SSTSL2 J124729.75-790551.7,91.684735,-5.907418
SSTSL2 J025418.60+603902.4,241.14684,43.332668
SSTSL2 J215402.07+173518.9,191.873975,-79.097703
SSTSL2 J045351.77-660837.1,43.577519,60.650675
SSTSL2 J174828.73-311848.5,328.508629,17.588584
SSTSL2 J202329.83+394717.8,73.465735,-66.143652
SSTSL2 J025137.38+600626.6,267.119709,-31.313478
SSTSL2 J171848.04-361723.6,305.874324,39.788288
SSTSL2 J025817.78+610010.3,42.905768,60.1074
SSTSL2 J162928.99+423543.5,259.700191,-36.289905
SSTSL2 J145003.15+085535.7,44.5741,61.002876
SSTSL2 J201832.72+400007.3,247.370819,42.595419
SSTSL2 J202323.28+393523.9,222.513145,8.926603
SSTSL2 J025206.56+601736.4,304.636374,40.002047
SSTSL2 J211928.54-554853.4,305.847018,39.589974
SSTSL2 J053129.01-722157.8,43.027366,60.29346
SSTSL2 J025325.03+603856.3,319.868936,-55.814842
SSTSL2 J202849.79+415238.3,82.870903,-72.366082
SSTSL2 J100238.15+014004.0,43.354328,60.64898
SSTSL2 J085056.47-433204.1,307.207477,41.877328
SSTSL2 J030101.92+602157.4,150.658999,1.667803
SSTSL2 J202210.84+404553.6,132.735312,-43.534497
SSTSL2 J123141.23-710631.7,45.258021,60.365963
SSTSL2 J163237.78-465211.1,305.5452,40.764901
SSTSL2 J061459.46-055057.5,187.921821,-71.108824
SSTSL2 J221157.08+583047.1,248.157447,-46.869752
SSTSL2 J205823.27+444041.6,93.74778,-5.849314
SSTSL2 J164710.37-093256.9,332.987858,58.513095
SSTSL2 J175456.12-242824.5,314.596981,44.678239
SSTSL2 J163739.63-485243.4,251.793246,-9.549149
SSTSL2 J202619.88+410558.8,268.733866,-24.473483
SSTSL2 J181044.87-175211.9,249.415147,-48.878724
SSTSL2 J203659.62+404720.8,306.58284,41.099694
SSTSL2 J103824.30-583430.5,272.686979,-17.869991
SSTSL2 J123122.01-800816.5,309.248418,40.789115
SSTSL2 J025111.76+603458.1,159.601265,-58.575165
SSTSL2 J063416.88+042419.2,187.841715,-80.137924
SSTSL2 J044208.98-671308.8,42.799033,60.582813
SSTSL2 J201742.48+390030.2,98.570366,4.405336
SSTSL2 J222334.21+634559.9,70.537457,-67.219122
SSTSL2 J053135.99-672007.7,304.427027,39.008413
SSTSL2 J030046.18+602823.0,335.892544,63.766646
SSTSL2 J202813.76+401448.2,82.899994,-67.335477
SSTSL2 J061915.80-580114.0,45.192432,60.473064
SSTSL2 J075816.77-494930.0,307.057367,40.246736
SSTSL2 J022622.36+613308.8,94.815837,-58.020556
SSTSL2 J183221.07-011528.4,119.569912,-49.825006
SSTSL2 J022431.92-035341.2,36.593183,61.552449
SSTSL2 J021906.92+570210.6,278.087793,-1.257906
SSTSL2 J223011.51+603413.4,36.133016,-3.894795
SSTSL2 J130756.58-620845.6,34.778837,57.036291
SSTSL2 J030107.68+602921.8,337.547975,60.570407
SSTSL2 J164847.10+350128.0,196.985781,-62.146007
SSTSL2 J142930.56+353641.0,45.282024,60.489401
SSTSL2 J063205.57+041505.9,252.196268,35.024445
SSTSL2 J021938.74-034222.5,217.37736,35.611409
SSTSL2 J110312.64-600105.6,98.023222,4.251656
SSTSL2 J023118.73+613500.4,34.911458,-3.706276
SSTSL2 J141435.85-650204.1,165.802685,-60.018228
SSTSL2 J222913.59-204925.1,37.828077,61.583455
SSTSL2 J181022.95-023805.4,213.649416,-65.034493
SSTSL2 J230232.45+612738.1,337.306626,-20.82364
SSTSL2 J172017.67+602500.1,272.595646,-2.634844
SSTSL2 J222147.77+584244.0,345.63524,61.460605
SSTSL2 J105653.79+565426.7,260.073656,60.416704
SSTSL2 J054041.78+235250.4,335.449052,58.712236
SSTSL2 J161305.19-384559.8,164.224131,56.907424
SSTSL2 J161048.39-384815.1,85.174116,23.880687
SSTSL2 J125715.35-792140.4,243.271656,-38.766624
SSTSL2 J033336.61-275908.5,242.701661,-38.804205
SSTSL2 J202040.69+385017.1,194.313999,-79.361225
SSTSL2 J025215.21+594143.1,53.402555,-27.985701
SSTSL2 J222324.97+634533.2,305.169576,38.838105
SSTSL2 J024321.41-245203.4,43.063394,59.695318
SSTSL2 J043531.65+224950.8,335.854047,63.759224
SSTSL2 J202954.86+391906.1,40.839216,-24.867625
SSTSL2 J222515.00+600401.5,68.881881,22.830783
SSTSL2 J084924.76-433716.3,307.478621,39.318385
SSTSL2 J144703.14-585454.3,336.312525,60.067096
SSTSL2 J181225.86-201508.5,132.353192,-43.621215
SSTSL2 J224740.93+034105.8,221.763121,-58.915095
SSTSL2 J221517.75+570441.7,273.107755,-20.252368
SSTSL2 J045522.15+303237.8,341.920556,3.68497
SSTSL2 J144807.39-651258.1,333.823991,57.078254
SSTSL2 J123324.71-802114.5,73.842301,30.543834
SSTSL2 J222059.02+585429.0,222.030805,-65.216149
SSTSL2 J173703.88-314546.6,188.352995,-80.354055
SSTSL2 J223842.04+584924.7,335.245954,58.908067
SSTSL2 J144812.68-651209.0,264.26618,-31.76295
SSTSL2 J181522.98-190450.5,339.675174,58.823553
SSTSL2 J222242.73+583130.7,222.052853,-65.202506
SSTSL2 J100242.79+014029.8,273.845763,-19.080714
SSTSL2 J105709.05+580248.2,335.678061,58.525196
SSTSL2 J013704.78+155508.4,150.678297,1.674955
SSTSL2 J230338.23+615825.5,164.287723,58.046744
SSTSL2 J194910.78+235920.3,24.269936,15.919008
SSTSL2 J220937.98+583840.6,345.909294,61.973777
SSTSL2 J143603.96+342042.3,297.294924,23.988984
SSTSL2 J171454.03-203314.1,332.408256,58.644632
SSTSL2 J022706.57-735705.8,219.01654,34.345108
SSTSL2 J025132.82+601258.8,258.725156,-20.553939
SSTSL2 J143119.54+350758.4,36.777395,-73.951611
SSTSL2 J122101.02-721550.5,42.886752,60.21634
SSTSL2 J203544.86+404837.9,217.831452,35.132893
SSTSL2 J181454.23-153807.6,185.254257,-72.26405
SSTSL2 J095803.66+470131.6,308.93694,40.810537
SSTSL2 J141402.18-651948.7,273.725964,-15.635461
SSTSL2 J144756.93-651307.6,149.515289,47.025459
SSTSL2 J025931.04+604025.6,213.509119,-65.330196
SSTSL2 J084149.02-525519.2,221.987239,-65.218805
SSTSL2 J025902.12+603624.4,44.879375,60.673784
SSTSL2 J022439.93+613205.1,130.454258,-52.922008
SSTSL2 J171954.12-263230.5,44.75885,60.606784
SSTSL2 J053633.90-661512.4,36.166391,61.534772
SSTSL2 J124658.17-615632.1,259.975527,-26.54181
SSTSL2 J173029.44-353806.6,84.141289,-66.253458
SSTSL2 J025436.70+602301.4,191.742394,-61.942261
SSTSL2 J225052.86+622617.6,262.622705,-35.635189
SSTSL2 J173150.71+370509.8,43.652934,60.383742
SSTSL2 J224513.76+594309.4,342.720277,62.438228
SSTSL2 J223555.51+591708.4,262.961309,37.086081
SSTSL2 J142458.24+322316.6,341.307349,59.71929
SSTSL2 J100059.47+015715.9,338.981311,59.28569
SSTSL2 J221335.97+571423.2,216.242695,32.387968
SSTSL2 J123105.13-624545.3,150.247799,1.954437
SSTSL2 J220630.43+584412.8,333.399882,57.23978
SSTSL2 J173454.55-340215.0,187.771411,-62.762584
SSTSL2 J201950.62+384926.1,331.626811,58.736915
SSTSL2 J165627.74-421838.3,263.727319,-34.037508
SSTSL2 J133425.20-625607.2,304.960955,38.823937
SSTSL2 J175502.28-245346.2,254.11562,-42.310665
SSTSL2 J173113.77-350454.2,203.605035,-62.935352
SSTSL2 J202623.69+385526.9,268.759528,-24.896175
SSTSL2 J084626.23-433952.6,262.807405,-35.081733
SSTSL2 J164238.73-491222.1,306.59874,38.92416
SSTSL2 J172832.47-363156.5,131.609303,-43.664631
SSTSL2 J105206.48+363933.8,250.661394,-49.20615
SSTSL2 J224625.99+613615.2,262.135323,-36.532371
SSTSL2 J203113.74+411517.4,163.027021,36.6594
SSTSL2 J202530.96+390812.0,341.60831,61.604247
SSTSL2 J161220.51-375952.8,307.807271,41.254853
SSTSL2 J161555.69-515318.4,306.379023,39.13669
SSTSL2 J100138.09+024932.9,243.085468,-37.998025
SSTSL2 J202524.21+390515.3,243.982067,-51.888456
SSTSL2 J025049.48+602438.3,150.408722,2.825826
SSTSL2 J175859.79-230618.1,306.350895,39.087592
SSTSL2 J041616.54+242313.6,42.706173,60.410663
SSTSL2 J124942.81-770738.8,269.749131,-23.105042
SSTSL2 J141615.78-802231.1,64.068929,24.387132
SSTSL2 J104625.98+591934.5,192.428388,-77.12746
SSTSL2 J123644.58+260517.9,214.065786,-80.375327
SSTSL2 J124631.22-624028.6,161.60826,59.326268
SSTSL2 J032839.90-274558.0,189.185751,26.088322
SSTSL2 J083854.95-530603.4,191.630083,-62.674632
SSTSL2 J023048.57+604844.6,52.166278,-27.766116
SSTSL2 J141502.19-653637.1,129.72898,-53.100957
SSTSL2 J183829.82+171027.5,37.702386,60.812391
SSTSL2 J060117.82+313656.8,213.759142,-65.610309
SSTSL2 J194606.19+242834.5,279.624269,17.174323
SSTSL2 J162718.10-400308.8,90.324273,31.615796
SSTSL2 J175244.37-274056.4,296.525805,24.476264
SSTSL2 J061038.84+193708.9,246.825443,-40.052463
SSTSL2 J202313.67+380952.0,268.184912,-27.682348
SSTSL2 J025113.55+602151.4,92.661837,19.61914
SSTSL2 J172024.85+585143.8,305.806987,38.164449
SSTSL2 J210723.74+233129.9,42.806472,60.364301
SSTSL2 J030136.09+520135.3,260.103566,58.862188
SSTSL2 J023029.95+613130.4,316.848939,23.524982
SSTSL2 J131042.56-621012.0,45.40038,52.026489
SSTSL2 J121944.39-785814.0,37.624831,61.525115
SSTSL2 J145937.57-605137.5,197.677373,-62.170004
SSTSL2 J144511.04+095920.1,184.934976,-78.970577
SSTSL2 J041611.90-591834.1,224.906545,-60.860436
SSTSL2 J161257.34-385226.6,221.296027,9.988941
SSTSL2 J203258.80+413209.4,64.049617,-59.30948
SSTSL2 J030935.12+591930.5,243.238955,-38.874083
SSTSL2 J092417.86-215600.2,308.245039,41.535949
SSTSL2 J025400.05+603753.0,47.396354,59.325162
SSTSL2 J023257.99+603650.7,141.074446,-21.933412
SSTSL2 J175012.65-280157.7,43.50021,60.631392
SSTSL2 J173830.17-310044.2,38.241666,60.614097
SSTSL2 J125601.98-624951.7,267.55274,-28.032716
SSTSL2 J175317.29-313340.8,264.625716,-31.012281
SSTSL2 J105941.57-592243.1,194.008252,-62.831045
SSTSL2 J163404.98-465909.9,268.322048,-31.561334
SSTSL2 J221915.83+590610.5,164.92321,-59.378663
SSTSL2 J173829.80-331959.2,248.520759,-46.986091
SSTSL2 J083617.35-432717.5,334.815988,59.10292
SSTSL2 J083729.76-432723.1,264.624201,-33.333129
SSTSL2 J194759.00+241719.8,129.072297,-43.454877
SSTSL2 J230338.63+622159.2,129.374027,-43.456425
SSTSL2 J061012.63-060048.5,296.995846,24.288846
SSTSL2 J025958.96+602147.3,345.910999,62.366452
SSTSL2 J181833.16-152906.8,92.552636,-6.013479
SSTSL2 J010310.35-730603.0,44.995702,60.363165
SSTSL2 J050413.41-651829.0,274.638202,-15.485231
SSTSL2 J192046.83+233228.5,15.793148,-73.100836
SSTSL2 J032638.62+585124.9,76.055907,-65.308057
SSTSL2 J171618.80+594612.1,290.195128,23.541277
SSTSL2 J174152.09-303824.0,51.660931,58.856934
SSTSL2 J030412.24+591323.0,259.078359,59.770045
SSTSL2 J173600.50-314836.8,265.467076,-30.640011
SSTSL2 J202644.53+385048.7,46.051027,59.223066
SSTSL2 J161501.31+543125.3,264.002102,-31.81024
SSTSL2 J124646.14-620929.5,306.685556,38.846864
SSTSL2 J042233.93+250436.9,243.755478,54.523702
SSTSL2 J103725.24+591943.6,191.69225,-62.158202
SSTSL2 J063712.41+040441.2,65.641384,25.076935
SSTSL2 J025123.06+603355.1,159.355189,59.328804
SSTSL2 J202739.20+401330.3,99.301747,4.078115
SSTSL2 J223019.23+605625.4,42.846105,60.565309
SSTSL2 J202243.62+394727.4,306.913343,40.225104
SSTSL2 J203100.62+412858.2,337.580132,60.940394
SSTSL2 J223218.35+584708.7,305.68178,39.790953
SSTSL2 J180550.02-201750.4,307.752586,41.482854
SSTSL2 J025912.08+602626.8,338.076476,58.785766
SSTSL2 J172538.14-372047.2,271.458455,-20.297361
SSTSL2 J030311.97+603441.6,44.800368,60.440786
SSTSL2 J164734.30-453337.4,261.408923,-37.346461
SSTSL2 J022332.78+613226.9,45.799896,60.578235
SSTSL2 J024949.76+601715.0,251.892927,-45.560411
SSTSL2 J084950.40-433936.2,35.886611,61.540826
SSTSL2 J104322.18+584515.6,42.457344,60.287511
SSTSL2 J063158.31+044501.0,132.460034,-43.660074
SSTSL2 J022735.04-052327.7,160.842421,58.754343
SSTSL2 J044939.83-695248.8,97.992985,4.750302
SSTSL2 J053712.56+340424.1,36.896037,-5.391055
SSTSL2 J181726.59-082419.3,72.415968,-69.880232
SSTSL2 J021738.23-045939.0,84.302347,34.073389
SSTSL2 J201149.42+202820.3,274.360808,-8.40537
SSTSL2 J103325.51+580038.6,34.409329,-4.994194
SSTSL2 J124841.37-791310.1,302.955936,20.472332
SSTSL2 J161303.52-520143.0,158.356314,58.010735
SSTSL2 J145351.90-602420.5,192.172383,-79.219486
SSTSL2 J181618.73-023047.2,243.264673,-52.028623
SSTSL2 J141524.02-651902.5,223.466283,-60.405699
SSTSL2 J204138.20+430534.4,274.078066,-2.513118
SSTSL2 J174253.09-285613.9,213.850119,-65.317371
SSTSL2 J204821.50+444114.8,310.409192,43.092893
SSTSL2 J194801.16+250815.1,265.721239,-28.937213
SSTSL2 J204324.27+425500.3,312.089601,44.687454
SSTSL2 J053611.45-704210.1,297.004842,25.137551
SSTSL2 J084932.53-433515.9,310.851151,42.916763
SSTSL2 J061107.94+200723.9,84.047711,-70.702832
SSTSL2 J223907.91+584232.1,132.385549,-43.587777
SSTSL2 J202149.22+391635.4,92.783085,20.123329
SSTSL2 J110348.68-600505.8,339.782967,58.708932
SSTSL2 J202105.68+385617.9,305.455095,39.276527
SSTSL2 J180917.92-214829.9,165.952849,-60.084955
SSTSL2 J161135.57-380406.0,305.273672,38.938306
SSTSL2 J220706.74+581916.8,272.324671,-21.808318
SSTSL2 J224819.29+604527.8,242.898218,-38.068335
SSTSL2 J021850.07+571023.7,331.778094,58.321348
SSTSL2 J003351.19+630312.9,342.080377,60.757728
SSTSL2 J214612.95+472843.4,34.708662,57.173264
SSTSL2 J010018.79-720344.3,8.463314,63.053584
